id;nom;nom_majus;cp;insee;dept;lat;long;distance
344;Saint-Martin-le-Châtel;SAINT MARTIN LE CHATEL;01310;1375;82;46.283333;5.116667;1.21
345;Saint-Maurice-de-Beynost;SAINT MAURICE DE BEYNOST;01700;1376;82;45.833333;4.966667;1.51
346;Saint-Maurice-de-Gourdans;SAINT MAURICE DE GOURDANS;01800;1378;82;45.816667;5.2;1.61
347;Saint-Maurice-de-Rémens;SAINT MAURICE DE REMENS;01500;1379;82;45.95;5.283333;1.6
348;Saint-Nizier-le-Bouchoux;SAINT NIZIER LE BOUCHOUX;01560;1380;82;46.45;5.15;2.21
349;Saint-Nizier-le-Désert;SAINT NIZIER LE DESERT;01320;1381;82;46.05;5.15;1.42
350;Sainte-Olive;SAINTE OLIVE;01330;1382;82;46.016667;4.933333;1.4
351;Saint-Paul-de-Varax;SAINT PAUL DE VARAX;01240;1383;82;46.1;5.133333;0.72
352;Saint-Rambert-en-Bugey;SAINT RAMBERT EN BUGEY;01230;1384;82;45.95;5.433333;0.88
353;Saint-Rémy;SAINT REMY;01310;1385;82;46.183333;5.166667;1.47
354;Saint-Sorlin-en-Bugey;SAINT SORLIN EN BUGEY;01150;1386;82;45.883333;5.366667;1.21
355;Saint-Trivier-de-Courtes;SAINT TRIVIER DE COURTES;01560;1388;82;46.466667;5.083333;2.31
356;Saint-Trivier-sur-Moignans;SAINT TRIVIER SUR MOIGNANS;01990;1389;82;46.066667;4.9;1.51
357;Saint-Vulbas;SAINT VULBAS;01150;1390;82;45.833333;5.283333;1.51
358;Salavre;SALAVRE;01270;1391;82;46.366667;5.35;1.71
359;Samognat;SAMOGNAT;01580;1392;82;46.25;5.583333;1.38
360;Sandrans;SANDRANS;01400;1393;82;46.066667;4.983333;1.23
361;Sault-Brénaz;SAULT BRENAZ;01150;1396;82;45.85;5.416667;1.41
362;Sauverny;SAUVERNY;01220;1397;82;46.316667;6.116667;2.63
363;Savigneux;;01480;1398;82;46;4.85;2.19
364;Ségny;SEGNY;01170;1399;82;46.3;6.083333;2.52
365;Seillonnaz;SEILLONNAZ;01470;1400;82;45.8;5.483333;1.71
366;Sergy;SERGY;01630;1401;82;46.25;6;2.23
367;Sermoyer;SERMOYER;01190;1402;82;46.5;4.983333;2.51
368;Serrières-sur-Ain;SERRIERES SUR AIN;01450;1404;82;46.15;5.45;0.68
369;Servas;SERVAS;01240;1405;82;46.133333;5.166667;0.69
370;Servignat;SERVIGNAT;01560;1406;82;46.433333;5.066667;2.11
371;Simandre-sur-Suran;SIMANDRE SUR SURAN;01250;1408;82;46.216667;5.416667;0.8
372;Songieu;SONGIEU;01260;1409;82;45.966667;5.7;1.21
373;Sonthonnax-la-Montagne;SONTHONNAX LA MONTAGNE;01580;1410;82;46.233333;5.533333;0.91
374;Souclin;SOUCLIN;01150;1411;82;45.866667;5.416667;1.31
375;Sulignat;SULIGNAT;01400;1412;82;46.166667;4.966667;1.29
376;Surjoux;SURJOUX;01420;1413;82;46.016667;5.8;1.55
377;Sutrieu;SUTRIEU;01260;1414;82;45.95;5.65;1.04
378;Talissieu;TALISSIEU;01510;1415;82;45.866667;5.716667;1.49
379;Tenay;TENAY;01230;1416;82;45.916667;5.5;1
380;Thézillieu;THEZILLIEU;01110;1417;82;45.883333;5.6;1.28
381;Thil;THIL;01120;1418;82;45.816667;5.016667;1.61
382;Thoissey;THOISSEY;01140;1420;82;46.166667;4.8;1.85
383;Torcieu;TORCIEU;01230;1421;82;45.916667;5.4;1.56
384;Tossiat;TOSSIAT;01250;1422;82;46.133333;5.316667;1.44
385;Toussieux;TOUSSIEUX;01600;1423;82;45.966667;4.833333;1.74
386;Tramoyes;TRAMOYES;01390;1424;82;45.866667;4.966667;1.7
387;La Tranclière;LA TRANCLIERE;01160;1425;82;46.116667;5.266667;1.73
388;Trévoux;TREVOUX;01600;1427;82;45.933333;4.766667;1.97
389;Valeins;VALEINS;01140;1428;82;46.116667;4.866667;1.63
390;Vandeins;VANDEINS;01660;1429;82;46.216667;5.083333;0.89
391;Varambon;VARAMBON;01160;1430;82;46.033333;5.316667;0.74
392;Vaux-en-Bugey;VAUX EN BUGEY;01150;1431;82;45.916667;5.35;1
393;Verjon;VERJON;01270;1432;82;46.35;5.35;1.61
394;Vernoux;VERNOUX;01560;1433;82;46.483333;5.116667;2.41
395;Versailleux;VERSAILLEUX;01330;1434;82;45.983333;5.1;1.59
396;Vesancy;VESANCY;01170;1436;82;46.35;6.083333;2.52
397;Vescours;VESCOURS;01560;1437;82;46.466667;5.033333;2.31
398;Vésines;VESINES;01570;1439;82;46.35;4.866667;1.63
399;Veyziat;VEYZIAT;01100;1440;82;46.283333;5.633333;1.21
400;Vieu-d'Izenave;VIEU D IZENAVE;01430;1441;82;46.083333;5.533333;0.64
401;Vieu;VIEU;01260;1442;82;45.9;5.683333;1.17
402;Villars-les-Dombes;VILLARS LES DOMBES;01330;1443;82;46;5.016667;1.12
403;Villebois;VILLEBOIS;01150;1444;82;45.85;5.433333;1.54
404;Villemotier;VILLEMOTIER;01270;1445;82;46.35;5.316667;1.61
405;Villereversure;VILLEREVERSURE;01250;1447;82;46.183333;5.383333;0.6
406;Villes;VILLES;01200;1448;82;46.083333;5.783333;1.5
407;Viriat;VIRIAT;01440;1451;82;46.25;5.216667;1.01
408;Virieu-le-Grand;VIRIEU LE GRAND;01510;1452;82;45.85;5.65;1.41
409;Virieu-le-Petit;VIRIEU LE PETIT;01260;1453;82;45.9;5.716667;1.44
410;Virignin;VIRIGNIN;01300;1454;82;45.716667;5.716667;2.21
411;Volognat;VOLOGNAT;01460;1455;82;46.183333;5.516667;1.45
412;Vongnes;VONGNES;01350;1456;82;45.816667;5.716667;1.61
413;Vonnas;VONNAS;01540;1457;82;46.216667;5;1.17
414;Vouvray;VOUVRAY;01200;1458;82;46.116667;5.783333;1.5
415;La Valbonne;LA VALBONNE;01360;1909;82;45.85;5.133333;1.41
416;Chânes;CHANES;01120;1910;82;45.85;5.15;2.17
417;Marfoz;MARFOZ;01800;1911;82;45.883333;5.15;1.21
418;Le Mas Rillier;LE MAS RILLIER;01700;1912;82;45.833333;4.95;1.51
419;Abbécourt;ABBECOURT;02300;2001;22;49.6;3.183333;1.5
420;Achery;ACHERY;02800;2002;22;49.683333;3.383333;0.63
421;Acy;ACY;02200;2003;22;49.35;3.416667;1.65
422;Agnicourt-et-Séchelles;AGNICOURT ET SECHELLES;02340;2004;22;49.716667;3.95;1.84
423;Aguilcourt;AGUILCOURT;02190;2005;22;49.4;3.966667;1.92
424;Aisonville-et-Bernoville;AISONVILLE ET BERNOVILLE;02110;2006;22;49.933333;3.533333;1.59
425;Aizelles;AIZELLES;02820;2007;22;49.483333;3.816667;1.26
426;Alaincourt;ALAINCOURT;02240;2009;22;49.75;3.366667;1.04
427;Allemant;ALLEMANT;02320;2010;22;49.466667;3.45;1.2
428;Ambleny;AMBLENY;02290;2011;22;49.383333;3.183333;1.5
429;Ambrief;AMBRIEF;02200;2012;22;49.316667;3.4;1.5
430;Amifontaine;AMIFONTAINE;02190;2013;22;49.483333;3.916667;1.7
431;Amigny-Rouy;AMIGNY ROUY;02700;2014;22;49.6;3.3;1.33
432;Ancienville;ANCIENVILLE;02600;2015;22;49.216667;3.216667;1.36
433;Andelain;ANDELAIN;02800;2016;22;49.633333;3.366667;0.91
434;Anguilcourt-le-Sart;ANGUILCOURT LE SART;02800;2017;22;49.683333;3.433333;1.02
435;Anizy-le-Château;ANIZY LE CHATEAU;02320;2018;22;49.5;3.45;0.36
436;Annois;ANNOIS;02480;2019;22;49.716667;3.166667;1.58
437;Any-Martin-Rieux;ANY MARTIN RIEUX;02500;2020;22;49.883333;4.2165;-1
438;Archon;ARCHON;02360;2021;22;49.741667;4.116667;-1
439;Arcy-Sainte-Restitue;ARCY SAINTE RESTITUE;02130;2022;22;49.25;3.466667;1.33
440;Armentières-sur-Ourcq;ARMENTIERES SUR OURCQ;02210;2023;22;49.183333;3.383333;1.5
441;Arrancy;ARRANCY;02860;2024;22;49.483333;3.75;1.87
442;Artemps;ARTEMPS;02480;2025;22;49.766667;3.183333;1.5
443;Artonges;ARTONGES;02330;2026;22;48.933333;3.55;2.53
444;Assis-sur-Serre;ASSIS SUR SERRE;02270;2027;22;49.683333;3.566667;0.56
445;Athies-sous-Laon;ATHIES SOUS LAON;02840;2028;22;49.566667;3.683333;1.27
446;Attilly;ATTILLY;02490;2029;22;49.85;3.166667;1.58
447;Aubencheul-aux-Bois;AUBENCHEUL AUX BOIS;02420;2030;22;50.033333;3.266667;2
448;Aubenton;AUBENTON;02500;2031;22;49.833333;4.2;2.93
449;Aubigny-aux-Kaisnes;AUBIGNY AUX KAISNES;02590;2032;22;49.783333;3.116667;1.8
450;Aubigny-en-Laonnois;AUBIGNY EN LAONNOIS;02820;2033;22;49.5;3.8;1.19
451;Audignicourt;AUDIGNICOURT;02300;2034;22;49.483333;3.133333;1.74
452;Audigny;AUDIGNY;02120;2035;22;49.85;3.65;1.24
453;Augy;AUGY;02220;2036;22;49.333333;3.516667;0.88
454;Aulnois-sous-Laon;AULNOIS SOUS LAON;02000;2037;22;49.616667;3.6;1.15
455;Les Autels;LES AUTELS;02360;2038;22;49.766667;4.2257;-1
456;Autremencourt;AUTREMENCOURT;02250;2039;22;49.7;3.8;1.19
457;Autreppes;AUTREPPES;02580;2040;22;49.9;3.85;1.45
458;Autreville;AUTREVILLE;02300;2041;22;49.583333;3.233333;1.29
459;Azy-sur-Marne;AZY SUR MARNE;02400;2042;22;49;3.366667;2.26
460;Bagneux;BAGNEUX;02290;2043;22;49.466667;3.283333;1.86
461;Bancigny;BANCIGNY;02140;2044;22;49.8;4.016667;2.13
462;Barbonval;BARBONVAL;02160;2045;22;49.35;3.666667;0.96
463;Barenton-Bugny;BARENTON BUGNY;02000;2046;22;49.633333;3.65;1.73
464;Barenton-Cel;BARENTON CEL;02000;2047;22;49.65;3.633333;1.79
465;Barenton-sur-Serre;BARENTON SUR SERRE;02270;2048;22;49.666667;3.683333;1.38
466;Barzy-en-Thiérache;BARZY EN THIERACHE;02170;2050;22;50.033333;3.75;2
467;Barzy-sur-Marne;BARZY SUR MARNE;02850;2051;22;49.083333;3.55;1.91
468;Bassoles-Aulers;BASSOLES AULERS;02380;2052;22;49.533333;3.383333;1.39
469;Baulne-en-Brie;BAULNE EN BRIE;02330;2053;22;48.983333;3.616667;2.33
470;Beaumé;BEAUME;02500;2055;22;49.833333;4.15;2.72
471;Beaumont-en-Beine;BEAUMONT EN BEINE;02300;2056;22;49.7;3.133333;1.95
472;Beaurevoir;BEAUREVOIR;02110;2057;22;50;3.3;1.86
473;Beaurieux;BEAURIEUX;02160;2058;22;49.4;3.733333;0.9
474;Beautor;BEAUTOR;02800;2059;22;49.65;3.333333;1.41
475;Beauvois-en-Vermandois;BEAUVOIS EN VERMANDOIS;02590;2060;22;49.816667;3.1;1.87
476;Belleau;BELLEAU;02400;2062;22;49.1;3.3;1.85
477;Bellenglise;BELLENGLISE;02420;2063;22;49.916667;3.25;1.52
478;Belleu;BELLEU;02200;2064;22;49.366667;3.333333;0.85
479;Bellicourt;BELLICOURT;02420;2065;22;49.95;3.233333;1.65
480;Benay;BENAY;02440;2066;22;49.75;3.316667;1.78
481;Bergues-sur-Sambre;BERGUES SUR SAMBRE;02450;2067;22;50.033333;3.716667;2
482;Berlise;BERLISE;02340;2069;22;49.666667;4.116667;2.57
483;Bernot;BERNOT;02120;2070;22;49.866667;3.5;1.8
484;Berny-Rivière;BERNY RIVIERE;02290;2071;22;49.416667;3.15;1.65
485;Berrieux;BERRIEUX;02820;2072;22;49.483333;3.85;1.41
486;Berry-au-Bac;BERRY AU BAC;02190;2073;22;49.4;3.9;1.66
487;Bertaucourt-Épourdon;BERTAUCOURT EPOURDON;02800;2074;22;49.616667;3.383333;1.08
488;Berthenicourt;BERTHENICOURT;02240;2075;22;49.766667;3.383333;0.9
489;Bertricourt;BERTRICOURT;02190;2076;22;49.383333;4;2.06
490;Berzy-le-Sec;BERZY LE SEC;02200;2077;22;49.333333;3.316667;0.92
491;Besmé;BESME;02300;2078;22;49.533333;3.166667;1.58
492;Besmont;BESMONT;02500;2079;22;49.833333;4.116667;2.57
493;Besny-et-Loizy;BESNY ET LOIZY;02870;2080;22;49.6;3.583333;1.32
494;Béthancourt-en-Vaux;BETHANCOURT EN VAUX;02300;2081;22;49.616667;3.15;1.65
495;Beugneux;BEUGNEUX;02210;2082;22;49.233333;3.416667;1.3
496;Beuvardes;BEUVARDES;02130;2083;22;49.15;3.483333;1.64
497;Bézu-le-Guéry;BEZU LE GUERY;02310;2084;22;49.016667;3.233333;2.19
498;Bézu-Saint-Germain;BEZU SAINT GERMAIN;02400;2085;22;49.1;3.4;1.85
499;Bichancourt;BICHANCOURT;02300;2086;22;49.583333;3.216667;1.36
500;Bieuxy;BIEUXY;02290;2087;22;49.45;3.266667;1.47
501;Bièvres;BIEVRES;02860;2088;22;49.5;3.716667;1.12
502;Billy-sur-Aisne;BILLY SUR AISNE;02200;2089;22;49.366667;3.383333;1.08
503;Billy-sur-Ourcq;BILLY SUR OURCQ;02210;2090;22;49.216667;3.3;1.36
504;Blanzy-lès-Fismes;BLANZY LES FISMES;02160;2091;22;49.333333;3.666667;1.12
505;Blérancourt;BLERANCOURT;02300;2093;22;49.516667;3.15;1.65
506;Blesmes;BLESMES;02400;2094;22;49.033333;3.45;2.12
507;Bohain-en-Vermandois;BOHAIN EN VERMANDOIS;02110;2095;22;49.983333;3.45;1.79
508;Bois-lès-Pargny;BOIS LES PARGNY;02270;2096;22;49.716667;3.65;0.84
509;Boncourt;BONCOURT;02350;2097;22;49.616667;3.95;1.99
510;Bonneil;BONNEIL;02400;2098;22;49;3.35;2.26
511;Bonnesvalyn;BONNESVALYN;02400;2099;22;49.116667;3.316667;1.78
512;Bony;BONY;02420;2100;22;49.983333;3.216667;1.79
513;Bosmont-sur-Serre;BOSMONT SUR SERRE;02250;2101;22;49.733333;3.866667;1.48
514;Boué;BOUE;02450;2103;22;50.016667;3.7;1.93
515;Bouffignereux;BOUFFIGNEREUX;02160;2104;22;49.366667;3.85;2.01
516;Bouresches;BOURESCHES;02400;2105;22;49.066667;3.3;1.98
517;Bourg-et-Comin;BOURG ET COMIN;02160;2106;22;49.4;3.65;1.05
518;Bourguignon-sous-Coucy;BOURGUIGNON SOUS COUCY;02300;2107;22;49.55;3.166667;1.58
519;La Bouteille;LA BOUTEILLE;02140;2109;22;49.866667;3.966667;1.92
520;Braine;BRAINE;02220;2110;22;49.333333;3.533333;0.88
521;Brancourt-en-Laonnois;BRANCOURT EN LAONNOIS;02320;2111;22;49.516667;3.416667;0.78
522;Brancourt-le-Grand;BRANCOURT LE GRAND;02110;2112;22;49.966667;3.383333;1.72
523;Branges;BRANGES;02130;2113;22;49.266667;3.5;1.16
524;Brasles;BRASLES;02400;2114;22;49.05;3.433333;2.05
525;Braye-en-Laonnois;BRAYE EN LAONNOIS;02000;2115;22;49.433333;3.616667;1.69
526;Braye-en-Thiérache;BRAYE EN THIERACHE;02140;2116;22;49.783333;3.966667;1.92
527;Bray-Saint-Christophe;BRAY SAINT CHRISTOPHE;02480;2117;22;49.766667;3.15;1.65
528;Braye;BRAYE;02880;2118;22;49.433333;3.366667;0.7
529;Brécy;BRECY;02210;2119;22;49.15;3.433333;1.71
530;Brenelle;BRENELLE;02220;2120;22;49.366667;3.533333;0.75
531;Brény;BRENY;02210;2121;22;49.183333;3.35;1.5
532;Brissay-Choigny;BRISSAY CHOIGNY;02240;2123;22;49.716667;3.366667;1.32
533;Brumetz;BRUMETZ;02810;2125;22;49.1;3.15;1.85
534;Brunehamel;BRUNEHAMEL;02360;2126;22;49.766667;4.183333;2.86
535;Bruyères-sur-Fère;BRUYERES SUR FERE;02130;2127;22;49.183333;3.433333;1.57
536;Bruyères-et-Montbérault;BRUYERES ET MONTBERAULT;02860;2128;22;49.516667;3.666667;0.62
537;Bruys;BRUYS;02220;2129;22;49.266667;3.566667;1.16
538;Bucilly;BUCILLY;02500;2130;22;49.883333;4.083333;2.42
539;Bucy-le-Long;BUCY LE LONG;02880;2131;22;49.4;3.383333;0.63
540;Bucy-lès-Cerny;BUCY LES CERNY;02870;2132;22;49.583333;3.516667;0.56
541;Bucy-lès-Pierrepont;BUCY LES PIERREPONT;02350;2133;22;49.65;3.9;1.62
542;Buire;BUIRE;02500;2134;22;49.9;4.05;2.28
543;Buironfosse;BUIRONFOSSE;02620;2135;22;49.966667;3.833333;1.72
544;Burelles;BURELLES;02140;2136;22;49.783333;3.9;1.62
545;Bussiares;BUSSIARES;02810;2137;22;49.083333;3.25;1.91
546;Buzancy;BUZANCY;02200;2138;22;49.316667;3.35;0.95
547;Caillouël-Crépigny;CAILLOUEL CREPIGNY;02300;2139;22;49.616667;3.15;1.65
548;Castres;CASTRES;02680;2142;22;49.8;3.233333;1.29
549;Le Catelet;LE CATELET;02420;2143;22;50;3.25;1.86
550;Caulaincourt;CAULAINCOURT;02490;2144;22;49.866667;3.1;1.87
551;Caumont;CAUMONT;02300;2145;22;49.616667;3.183333;1.5
552;Celles-lès-Condé;CELLES LES CONDE;02330;2146;22;49.016667;3.566667;2.19
553;Celles-sur-Aisne;CELLES SUR AISNE;02370;2148;22;49.416667;3.483333;0.84
554;Cerizy;CERIZY;02240;2149;22;49.75;3.333333;1.58
555;Cerny-en-Laonnois;CERNY EN LAONNOIS;02860;2150;22;49.45;3.666667;0.93
556;Cerny-lès-Bucy;CERNY LES BUCY;02870;2151;22;49.583333;3.533333;0.35
557;Cerseuil;CERSEUIL;02220;2152;22;49.333333;3.516667;0.88
558;Cessières;CESSIERES;02320;2153;22;49.566667;3.483333;1.62
559;Chacrise;CHACRISE;02200;2154;22;49.3;3.4;1.65
560;Chaillevois;CHAILLEVOIS;02000;2155;22;49.516667;3.516667;0.9
561;Chalandry;CHALANDRY;02270;2156;22;49.683333;3.633333;0.61
562;Chambry;CHAMBRY;02000;2157;22;49.6;3.65;1.39
563;Chamouille;CHAMOUILLE;02860;2158;22;49.466667;3.666667;0.61
564;Champs;CHAMPS;02670;2159;22;49.533333;3.25;1.21
565;Chaourse;CHAOURSE;02340;2160;22;49.7;4;2.06
566;La Chapelle-Monthodon;LA CHAPELLE MONTHODON;02330;2161;22;49.016667;3.633333;2.19
567;La Chapelle-sur-Chézy;LA CHAPELLE SUR CHEZY;02570;2162;22;48.95;3.383333;2.46
568;Le Charmel;LE CHARMEL;02850;2164;22;49.116667;3.55;2.06
569;Charmes;CHARMES;02800;2165;22;49.65;3.383333;0.63
570;Chartèves;CHARTEVES;02400;2166;22;49.083333;3.5;1.91
571;Chassemy;CHASSEMY;02370;2167;22;49.383333;3.5;0.84
572;Château-Thierry;CHATEAU THIERRY;02400;2168;22;49.05;3.4;2.05
573;Châtillon-lès-Sons;CHATILLON LES SONS;02270;2169;22;49.75;3.683333;1.49
574;Châtillon-sur-Oise;CHATILLON SUR OISE;02240;2170;22;49.783333;3.4;0.97
575;Chaudardes;CHAUDARDES;02160;2171;22;49.383333;3.783333;1.12
576;Chaudun;CHAUDUN;02200;2172;22;49.316667;3.266667;1.25
577;Chauny;CHAUNY;02300;2173;22;49.616667;3.216667;1.36
578;Chavignon;CHAVIGNON;02000;2174;22;49.483333;3.516667;1.18
579;Chavigny;CHAVIGNY;02880;2175;22;49.433333;3.3;1.91
580;Chavonne;CHAVONNE;02370;2176;22;49.4;3.566667;1.28
581;Chéret;CHERET;02860;2177;22;49.516667;3.683333;0.7
582;Chermizy-Ailles;CHERMIZY AILLES;02860;2178;22;49.466667;3.733333;1.58
583;Chéry-Chartreuve;CHERY CHARTREUVE;02220;2179;22;49.266667;3.616667;1.52
584;Chéry-lès-Pouilly;CHERY LES POUILLY;02000;2180;22;49.65;3.6;1.61
585;Chéry-lès-Rozoy;CHERY LES ROZOY;02360;2181;22;49.716667;4.083333;2.42
586;Chevennes;CHEVENNES;02250;2182;22;49.816667;3.733333;1.43
587;Chevregny;CHEVREGNY;02000;2183;22;49.466667;3.583333;1.09
588;Chevresis-Monceau;CHEVRESIS MONCEAU;02270;2184;22;49.75;3.566667;0.86
589;Chézy-en-Orxois;CHEZY EN ORXOIS;02810;2185;22;49.133333;3.183333;1.71
590;Chézy-sur-Marne;CHEZY SUR MARNE;02570;2186;22;48.983333;3.366667;2.33
591;Chierry;CHIERRY;02400;2187;22;49.033333;3.433333;2.12
592;Chigny;CHIGNY;02120;2188;22;49.916667;3.766667;1.52
593;Chivres-en-Laonnois;CHIVRES EN LAONNOIS;02350;2189;22;49.633333;3.85;1.41
594;Chivres-Val;CHIVRES VAL;02880;2190;22;49.4;3.433333;1.26
595;Chivy-lès-Étouvelles;CHIVY LES ETOUVELLES;02000;2191;22;49.516667;3.583333;0.39
596;Chouy;CHOUY;02210;2192;22;49.2;3.25;1.77
597;Cierges;CIERGES;02130;2193;22;49.166667;3.6;1.57
598;Cilly;CILLY;02250;2194;22;49.733333;3.833333;1.33
599;Ciry-Salsogne;CIRY SALSOGNE;02220;2195;22;49.366667;3.466667;1.41
600;Clacy-et-Thierret;CLACY ET THIERRET;02000;2196;22;49.55;3.566667;0.17
601;Clairfontaine;CLAIRFONTAINE;02260;2197;22;49.983333;3.983333;1.99
602;Clamecy;CLAMECY;02880;2198;22;49.433333;3.366667;0.7
603;Clastres;CLASTRES;02440;2199;22;49.733333;3.233333;2.31
604;Clermont-les-Fermes;CLERMONT LES FERMES;02340;2200;22;49.666667;3.95;1.84
605;Coeuvres-et-Valsery;COEUVRES ET VALSERY;02600;2201;22;49.333333;3.15;1.65
606;Cohan;COHAN;02130;2202;22;49.216667;3.65;1.36
607;Coincy;COINCY;02210;2203;22;49.166667;3.416667;1.57
608;Coingt;COINGT;02360;2204;22;49.783333;4.083333;2.42
609;Colligis-Crandelain;COLLIGIS CRANDELAIN;02860;2205;22;49.483333;3.65;0.53
610;Colonfay;COLONFAY;02120;2206;22;49.85;3.7;1.24
611;Commenchon;COMMENCHON;02300;2207;22;49.633333;3.166667;1.58
612;Concevreux;CONCEVREUX;02160;2208;22;49.383333;3.783333;1.12
613;Condé-en-Brie;CONDE EN BRIE;02330;2209;22;49;3.55;2.26
614;Condé-sur-Aisne;CONDE SUR AISNE;02370;2210;22;49.4;3.45;1.69
615;Condé-sur-Suippe;CONDE SUR SUIPPE;02190;2211;22;49.416667;3.95;1.84
616;Condren;CONDREN;02700;2212;22;49.616667;3.283333;1.07
617;Connigis;CONNIGIS;02330;2213;22;49.033333;3.533333;2.12
618;Contescourt;CONTESCOURT;02680;2214;22;49.8;3.233333;1.29
619;Corbeny;CORBENY;02820;2215;22;49.466667;3.816667;1.26
620;Corcy;CORCY;02600;2216;22;49.25;3.216667;1.36
621;Coucy-lès-Eppes;COUCY LES EPPES;02840;2218;22;49.55;3.766667;1.13
622;Coucy-la-Ville;COUCY LA VILLE;02380;2219;22;49.533333;3.333333;0.85
623;Coupru;COUPRU;02310;2221;22;49.033333;3.266667;2.12
624;Courbes;COURBES;02800;2222;22;49.683333;3.45;1.37
625;Courboin;COURBOIN;02330;2223;22;49;3.5;2.26
626;Courchamps;COURCHAMPS;02810;2225;22;49.116667;3.266667;1.78
627;Courmelles;COURMELLES;02200;2226;22;49.35;3.316667;0.92
628;Courmont;COURMONT;02130;2227;22;49.15;3.566667;1.64
629;Courtemont-Varennes;COURTEMONT VARENNES;02850;2228;22;49.066667;3.55;1.98
630;Courtrizy-et-Fussigny;COURTRIZY ET FUSSIGNY;02820;2229;22;49.516667;3.8;1.19
631;Couvrelles;COUVRELLES;02220;2230;22;49.35;3.483333;1.04
632;Couvron-et-Aumencourt;COUVRON ET AUMENCOURT;02270;2231;22;49.65;3.516667;1.39
633;Coyolles;COYOLLES;02600;2232;22;49.233333;3.05;2.09
634;Cramaille;CRAMAILLE;02130;2233;22;49.233333;3.45;1.43
635;Craonne;CRAONNE;02160;2234;22;49.433333;3.783333;1.21
636;Craonnelle;CRAONNELLE;02160;2235;22;49.433333;3.766667;1.04
637;Crécy-au-Mont;CRECY AU MONT;02380;2236;22;49.483333;3.316667;1.07
638;Crécy-sur-Serre;CRECY SUR SERRE;02270;2237;22;49.7;3.616667;0.62
639;Crézancy;CREZANCY;02650;2239;22;49.05;3.5;2.05
640;Croix-Fonsommes;CROIX FONSOMMES;02110;2240;22;49.916667;3.4;1.52
641;La Croix-sur-Ourcq;LA CROIX SUR OURCQ;02210;2241;22;49.166667;3.35;1.57
642;Crouy;CROUY;02880;2243;22;49.4;3.366667;0.73
643;Crupilly;CRUPILLY;02120;2244;22;49.916667;3.75;1.52
644;Cuffies;CUFFIES;02880;2245;22;49.416667;3.316667;1.54
645;Cugny;CUGNY;02480;2246;22;49.7;3.15;1.65
646;Cugny-lès-Crouttes;CUGNY LES CROUTTES;02210;2247;22;49.2;3.383333;1.43
647;Cuirieux;CUIRIEUX;02350;2248;22;49.683333;3.816667;1.26
648;Cuiry-Housse;CUIRY HOUSSE;02220;2249;22;49.3;3.483333;1.02
649;Cuiry-lès-Chaudardes;CUIRY LES CHAUDARDES;02160;2250;22;49.383333;3.766667;1.04
650;Cuissy-et-Geny;CUISSY ET GENY;02160;2252;22;49.416667;3.7;0.75
651;Cuisy-en-Almont;CUISY EN ALMONT;02200;2253;22;49.416667;3.25;1.79
652;Cutry;CUTRY;02600;2254;22;49.35;3.183333;1.5
653;Cys-la-Commune;CYS LA COMMUNE;02220;2255;22;49.4;3.566667;1.34
654;Dagny-Lambercy;DAGNY LAMBERCY;02140;2256;22;49.766667;4.033333;2.21
655;Dallon;DALLON;02680;2257;22;49.816667;3.233333;1.29
656;Dammard;DAMMARD;02470;2258;22;49.15;3.2;1.64
657;Dampleux;DAMPLEUX;02600;2259;22;49.25;3.15;1.65
658;Danizy;DANIZY;02800;2260;22;49.65;3.383333;0.63
659;Dercy;DERCY;02270;2261;22;49.7;3.683333;1.29
660;Deuillet;DEUILLET;02700;2262;22;49.633333;3.35;1.47
661;Dhuizel;DHUIZEL;02220;2263;22;49.366667;3.616667;1.43
662;Dizy-le-Gros;DIZY LE GROS;02340;2264;22;49.633333;4.016667;2.13
663;Dohis;DOHIS;02360;2265;22;49.75;4.133333;2.64
664;Dolignon;DOLIGNON;02360;2266;22;49.716667;4.083333;2.42
665;Dommiers;DOMMIERS;02600;2267;22;49.333333;3.216667;1.36
666;Domptin;DOMPTIN;02310;2268;22;49.016667;3.283333;2.19
667;Dorengt;DORENGT;02450;2269;22;49.966667;3.683333;1.72
668;Douchy;DOUCHY;02590;2270;22;49.766667;3.116667;1.8
669;Dravegny;DRAVEGNY;02130;2271;22;49.233333;3.633333;1.3
670;Droizy;DROIZY;02210;2272;22;49.283333;3.383333;1.31
671;Ébouleau;EBOULEAU;02350;2274;22;49.666667;3.866667;1.48
672;Effry;EFFRY;02500;2275;22;49.933333;4;2.06
673;Englancourt;ENGLANCOURT;02260;2276;22;49.916667;3.8;1.52
674;Épagny;EPAGNY;02290;2277;22;49.466667;3.25;1.34
675;Éparcy;EPARCY;02500;2278;22;49.866667;4.066667;2.35
676;Épaux-Bézu;EPAUX BEZU;02400;2279;22;49.1;3.35;1.85
677;Épieds;EPIEDS;02400;2280;22;49.1;3.45;1.85
678;L'Épine-aux-Bois;L EPINE AUX BOIS;02540;2281;22;48.883333;3.45;2.74
679;Eppes;EPPES;02840;2282;22;49.55;3.733333;0.9
680;Erlon;ERLON;02250;2283;22;49.716667;3.716667;1.1
681;Erloy;ERLOY;02260;2284;22;49.9;3.816667;1.45
682;Escaufourt;ESCAUFOURT;59360;2285;22;50.05;3.483333;2.07
683;Esquéhéries;ESQUEHERIES;02170;2286;22;49.983333;3.75;1.79
